"2299","ever been humiliated by husband/partner","s1004a1"
"2300","times in last 12 months","s1004a2"
"2301","ever been threatened with harm by husband/partner","s1004b1"
"2302","times in last 12 months","s1004b2"
"2303","ever been insulted or made to feel bad by husband/partner","s1004c1"
"2304","times in last 12 months","s1004c2"
"2305","ever been pushed, shook or had something thrown by husband/partner","s1005a1"
"2306","times in last 12 months","s1005a2"
"2307","ever been slapped by husband/partner","s1005b1"
"2308","times in last 12 months","s1005b2"
"2309","ever had arm twisted or hair pulled by husband/partner","s1005c1"
"2310","times in last 12 months","s1005c2"
"2311","ever been punched with fist or hit by something harmful by husband/partner","s1005d1"
"2312","times in last 12 months","s1005d2"
"2313","ever been kicked or dragged by husband/partner","s1005e1"
"2314","times in last 12 months","s1005e2"
"2315","ever been strangled or burnt by husband/partner","s1005f1"
"2316","times in last 12 months","s1005f2"
"2317","ever been threatened with knife/gun or other weapon by husband/partner","s1005g1"
"2318","times in last 12 months","s1005g2"
"2319","ever been physically forced into unwanted sex by husband/partner","s1005h1"
"2320","times in last 12 months","s1005h2"
"2321","ever been physically forced to perform sexual acts respondent didn't want to","s1005i1"
"2322","times in last 12 months","s1005i2"
"2323","ever been forced into other unwanted sexual acts by husband/partner","s1005j1"
"2324","times in last 12 months","s1005j2"
"2325","frequency of physically hurting husband/partner in last 12 months","s1010"
"2326","frequency of husband/partner being drunk","s1012"
"2327","husband/partner has been violent after consuming alcoholic beverages","s1012a"
"2328","times became violent after consuming alcoholic beverages in last 12 months","s1012b"
"2329","frequency of being hit in last 12 months by other than husband/partner","s1015"
"2330","main reason did not seek for help: fear to retaliation","s1029a"
"2331","main reason did not seek for help: thought that was not going to happen again","s1029b"
"2332","main reason did not seek for help: fear to be abandoned by husband/partner","s1029c"
"2333","main reason did not seek for help: could protect herself alone","s1029d"
"2334","main reason did not seek for help: doesn't believe that other people could help","s1029e"
"2335","main reason did not seek for help: doesn't trust in authority","s1029f"
"2336","main reason did not seek for help: other","s1029x"
"2337","institutions or organizations dedicated to the protection of victims of domestic","s1032"
"2338","institution that protects against dv: police","s1033a"
"2339","institution that protects against dv: ministry of women","s1033b"
"2340","institution that protects against dv: league of human rights","s1033c"
"2341","institution that protects against dv: provincial directorate of women","s1033d"
"2342","institution that protects against dv: legal office","s1033e"
"2343","institution that protects against dv: health unit","s1033f"
"2344","institution that protects against dv: mozambican association of women","s1033g"
"2345","institution that protects against dv: community leader/chief","s1033h"
"2346","institution that protects against dv: other","s1033x"
"2347","laws to protect people against child abuse and domestic violence in mozambique","s1034"
"2348","interview interrupted: minor's presence","s1035d"
"2349","district","smdist"
"2350","result on interview","smresult"
"2351","interviewer number","smintnum4"
"2352","supervisor number","smcontrol4"
"2353","field editor (compatible with fieldwork questionnaire)","smfedit4"
"2354","health technician adult bio-markers","smbtecnum4"
"2355","language learned to speak","sm111"
"2356","think will have sex again with most recent partner","sm324a1"
"2357","think will have sex again with 2nd to most recent partner","sm324a2"
"2358","think will have sex again with 3rd to most recent partner","sm324a3"
"2359","number of current sex partners","sm327"
"2360","brand of condom: jeito","sm337a"
"2361","brand of condom: trust","sm337b"
"2362","brand of condom: durex","sm337c"
"2363","brand of condom: condomi","sm337d"
"2364","brand of condom: manobra","sm337e"
"2365","brand of condom: confiança","sm337f"
"2366","brand of condom: prudence","sm337g"
"2367","brand of condom: kama sutra","sm337h"
"2368","brand of condom: other","sm337x"
"2369","brand of condom: don't know","sm337y"
"2370","aids infected women should breastfeed their babies","sm428"
"2371","circumcision protects men against aids","sm429"
"2372","opinion about men with circumcision: don't need condoms","sm430a"
"2373","opinion about men with circumcision: can have several partners without get infec","sm430b"
"2374","result of hiv test","sm506"
"2375","received advice for treatment after got the positive result","sm507"
"2376","sought advice/treatment after got the positive result","sm508"
"2377","time after receive result went to a health place for treatment","sm509"
"2378","advice/treatment: doctor","sm510a"
"2379","advice/treatment: nurse","sm510b"
"2380","advice/treatment: gatv/ats staff","sm510c"
"2381","advice/treatment: birth attendant","sm510d"
"2382","advice/treatment: traditional birth attendant","sm510e"
"2383","advice/treatment: pharmacy staff","sm510f"
"2384","advice/treatment: traditional doctor/healer","sm510g"
"2385","advice/treatment: other","sm510x"
"2386","last time went to a health place for treatment","sm511"
"2387","main reason didn't seek advice/treatment","sm512"
"2388","last time had sexual intercourse, respondent knew the aids positive result","sm514"
"2389","last time had sexual intercourse, partner knew about the aids positive result of","sm515"
"2390","taking cotrimoxazole pills","sm516"
"2391","frequency of taking cotrimoxazole","sm517"
"2392","ever took antiretroviral","sm518"
"2393","currently taking antiretroviral","sm519"
"2394","taking medicine: efavirenz (efv)","sm519aa"
"2395","taking medicine: lamivudine (3tc)","sm519ab"
"2396","taking medicine: nevirapine (nvp)","sm519ac"
"2397","taking medicine: stavudine (d4t)","sm519ad"
"2398","taking medicine: zidovudine (zdv)","sm519ae"
"2399","taking medicine: tenofovir (tdf)","sm519af"
"2400","taking medicine: other","sm519ax"
"2401","taking medicine: don't know","sm519az"
"2402","frequency of taking antiretroviral","sm520"
"2403","how long has been taking antiretroviral","sm521"
"2404","during last 30 days, ever got without taking the antiretroviral drugs","sm522"
"2405","taking nutritional supplements","sm523"
"2406","taking nutritional supplements: terapeutic milk","sm524a"
"2407","taking nutritional supplements: plumpynut","sm524b"
"2408","taking nutritional supplements: csb","sm524c"
"2409","taking nutritional supplements: other","sm524x"
"2410","taking nutritional supplements: don't know/unsure","sm524z"
"2411","beating justified: wife beats the children","sm714c"
"2412","selected for domestic violence module","mv044"
"2413","ever been humiliated by wife/partner","sm804a1"
"2414","times in last 12 months","sm804a2"
"2415","ever been threatened with harm by wife/partner","sm804b1"
"2416","times in last 12 months","sm804b2"
"2417","ever been insulted or made to feel bad by wife/partner","sm804c1"
"2418","times in last 12 months","sm804c2"
"2419","ever been pushed, shook or had something thrown by wife/partner","sm805a1"
"2420","times in last 12 months","sm805a2"
"2421","ever been slapped by wife/partner","sm805b1"
"2422","times in last 12 months","sm805b2"
"2423","ever had arm twisted or hair pulled by wife/partner","sm805c1"
"2424","times in last 12 months","sm805c2"
"2425","ever been punched with fist or hit by something harmful by wife/partner","sm805d1"
"2426","times in last 12 months","sm805d2"
"2427","ever been kicked or dragged by wife/partner","sm805e1"
"2428","times in last 12 months","sm805e2"
"2429","ever been strangled or burnt by wife/partner","sm805f1"
"2430","times in last 12 months","sm805f2"
"2431","ever been threatened with knife/gun or other weapon by wife/partner","sm805g1"
"2432","times in last 12 months","sm805g2"
"2433","ever been physically forced into unwanted sex by wife/partner","sm805h1"
"2434","times in last 12 months","sm805h2"
"2435","ever been physically forced to perform sexual acts respondent didn't want to","sm805i1"
"2436","times in last 12 months","sm805i2"
"2437","ever been forced into other unwanted sexual acts by wife/partner","sm805j1"
"2438","times in last 12 months","sm805j2"
"2439","frequency of physically hurting wife/partner in last 12 months","sm810"
"2440","frequency of wife/partner being drunk","sm812"
"2441","wife/partner has been violent after consuming alcoholic beverages","sm812a"
"2442","times became violent after consuming alcoholic beverages in last 12 months","sm812b"
"2443","frequency of being hit in last 12 months by other than wife/partner","sm815"
"2444","main reason did not seek for help: fear to retaliation","sm829a"
"2445","main reason did not seek for help: thought that was not going to happen again","sm829b"
"2446","main reason did not seek for help: fear to be abandoned by wife/partner","sm829c"
"2447","main reason did not seek for help: could protect himself alone","sm829d"
"2448","main reason did not seek for help: doesn't believe that other people could help","sm829e"
"2449","main reason did not seek for help: doesn't trust in authority","sm829f"
"2450","main reason did not seek for help: other","sm829x"
"2451","institutions or organizations dedicated to the protection of victims of domestic","sm832"
"2452","institution that protects against dv: police","sm833a"
"2453","institution that protects against dv: ministry of women","sm833b"
"2454","institution that protects against dv: league of human rights","sm833c"
"2455","institution that protects against dv: provincial directorate of women","sm833d"
"2456","institution that protects against dv: legal office","sm833e"
"2457","institution that protects against dv: health unit","sm833f"
"2458","institution that protects against dv: mozambican association of women","sm833g"
"2459","institution that protects against dv: community leader/chief","sm833h"
"2460","institution that protects against dv: other","sm833x"
"2461","laws to protect people against child abuse and domestic violence in mozambique","sm834"
"2462","interview interrupted: minor's presence","sm835d"
"2463","self reported hiv status","smselfhiv"
"2464","weight for domestic violence (6 decimals)","md005"
