Sex, NAME     ,    LABEL
women, h37m_4    , ibuprofen taken for fever/cough 
women, h37m_5    , ibuprofen taken for fever/cough 
women, h37m_6    , ibuprofen taken for fever/cough 
women, h37n_1    , cs other taken for fever/cough: paracetamol 
women, h37n_2    , cs other taken for fever/cough: paracetamol 
women, h37n_3    , cs other taken for fever/cough: paracetamol 
women, h37n_4    , cs other taken for fever/cough: paracetamol 
women, h37n_5    , cs other taken for fever/cough: paracetamol 
women, h37n_6    , cs other taken for fever/cough: paracetamol 
women, h37o_1    , cs other for fever/cough: drug coktail  
women, h37o_2    , cs other for fever/cough: drug coktail  
women, h37o_3    , cs other for fever/cough: drug coktail  
women, h37o_4    , cs other for fever/cough: drug coktail  
women, h37o_5    , cs other for fever/cough: drug coktail  
women, h37o_6    , cs other for fever/cough: drug coktail  
women, h37p_1    , cs other for fever/cough: multivitamin  
women, h37p_2    , cs other for fever/cough: multivitamin  
women, h37p_3    , cs other for fever/cough: multivitamin  
women, h37p_4    , cs other for fever/cough: multivitamin  
women, h37p_5    , cs other for fever/cough: multivitamin  
women, h37p_6    , cs other for fever/cough: multivitamin  
women, h37x_1    , other taken for fever/convulsion    
women, h37x_2    , other taken for fever/convulsion    
women, h37x_3    , other taken for fever/convulsion    
women, h37x_4    , other taken for fever/convulsion    
women, h37x_5    , other taken for fever/convulsion    
women, h37x_6    , other taken for fever/convulsion    
women, h37y_1    , nothing taken for fever/convulsion  
women, h37y_2    , nothing taken for fever/convulsion  
women, h37y_3    , nothing taken for fever/convulsion  
women, h37y_4    , nothing taken for fever/convulsion  
women, h37y_5    , nothing taken for fever/convulsion  
women, h37y_6    , nothing taken for fever/convulsion  
women, h37z_1    , don't know if or what was taken for fever/convulsion    
women, h37z_2    , don't know if or what was taken for fever/convulsion    
women, h37z_3    , don't know if or what was taken for fever/convulsion    
women, h37z_4    , don't know if or what was taken for fever/convulsion    
women, h37z_5    , don't know if or what was taken for fever/convulsion    
women, h37z_6    , don't know if or what was taken for fever/convulsion    
women, h38_1     , had diarrhea in last 2 weeks: amount offered to drink   
women, h38_2     , had diarrhea in last 2 weeks: amount offered to drink   
women, h38_3     , had diarrhea in last 2 weeks: amount offered to drink   
women, h38_4     , had diarrhea in last 2 weeks: amount offered to drink   
women, h38_5     , had diarrhea in last 2 weeks: amount offered to drink   
women, h38_6     , had diarrhea in last 2 weeks: amount offered to drink   
women, h39_1     , had diarrhea in last 2 weeks: amount offered to eat 
women, h39_2     , had diarrhea in last 2 weeks: amount offered to eat 
women, h39_3     , had diarrhea in last 2 weeks: amount offered to eat 
women, h39_4     , had diarrhea in last 2 weeks: amount offered to eat 
women, h39_5     , had diarrhea in last 2 weeks: amount offered to eat 
women, h39_6     , had diarrhea in last 2 weeks: amount offered to eat 
women, h40_1     , received vitamin a2 (2nd most recent)   
women, h40_2     , received vitamin a2 (2nd most recent)   
women, h40_3     , received vitamin a2 (2nd most recent)   
women, h40_4     , received vitamin a2 (2nd most recent)   
women, h40_5     , received vitamin a2 (2nd most recent)   
women, h40_6     , received vitamin a2 (2nd most recent)   
women, h40d_1    , vitamin a2 day  
women, h40d_2    , vitamin a2 day  
women, h40d_3    , vitamin a2 day  
women, h40d_4    , vitamin a2 day  
women, h40d_5    , vitamin a2 day  
women, h40d_6    , vitamin a2 day  
women, h40m_1    , vitamin a2 month    
women, h40m_2    , vitamin a2 month    
women, h40m_3    , vitamin a2 month    
women, h40m_4    , vitamin a2 month    
women, h40m_5    , vitamin a2 month    
women, h40m_6    , vitamin a2 month    
women, h40y_1    , vitamin a2 year 
women, h40y_2    , vitamin a2 year 
women, h40y_3    , vitamin a2 year 
women, h40y_4    , vitamin a2 year 
women, h40y_5    , vitamin a2 year 
women, h40y_6    , vitamin a2 year 
women, h41a_1    , received vitamin a after most recent in card    
women, h41a_2    , received vitamin a after most recent in card    
women, h41a_3    , received vitamin a after most recent in card    
women, h41a_4    , received vitamin a after most recent in card    
women, h41a_5    , received vitamin a after most recent in card    
women, h41a_6    , received vitamin a after most recent in card    
women, h41b_1    , ever received vitamin a dose    
women, h41b_2    , ever received vitamin a dose    
women, h41b_3    , ever received vitamin a dose    
women, h41b_4    , ever received vitamin a dose    
women, h41b_5    , ever received vitamin a dose    
women, h41b_6    , ever received vitamin a dose    
women, h42_1     , taking iron pill/ sprinkles for syrup  
women, h42_2     , taking iron pill/ sprinkles for syrup  
women, h42_3     , taking iron pill/ sprinkles for syrup  
women, h42_4     , taking iron pill/ sprinkles for syrup  
women, h42_5     , taking iron pill/ sprinkles for syrup  
women, h42_6     , taking iron pill/ sprinkles for syrup  
women, h43_1     , drugs for intestinal parasites in last 6 months 
women, h43_2     , drugs for intestinal parasites in last 6 months 
women, h43_3     , drugs for intestinal parasites in last 6 months 
women, h43_4     , drugs for intestinal parasites in last 6 months 
women, h43_5     , drugs for intestinal parasites in last 6 months 
women, h43_6     , drugs for intestinal parasites in last 6 months 
women, h44a_1    , place first sought treatment dor diarrhea   
women, h44a_2    , place first sought treatment dor diarrhea   
women, h44a_3    , place first sought treatment dor diarrhea   
women, h44a_4    , place first sought treatment dor diarrhea   
women, h44a_5    , place first sought treatment dor diarrhea   
women, h44a_6    , place first sought treatment dor diarrhea   
women, h44b_1    , days after diarrhea sought advice or treatment  
women, h44b_2    , days after diarrhea sought advice or treatment  
women, h44b_3    , days after diarrhea sought advice or treatment  
women, h44b_4    , days after diarrhea sought advice or treatment  
women, h44b_5    , days after diarrhea sought advice or treatment  
women, h44b_6    , days after diarrhea sought advice or treatment  
women, h44c_1    , still has diarrhea  
women, h44c_2    , still has diarrhea  
women, h44c_3    , still has diarrhea  
women, h44c_4    , still has diarrhea  
women, h44c_5    , still has diarrhea  
women, h44c_6    , still has diarrhea  
women, h45_1     , times zinc was given    
women, h45_2     , times zinc was given    
women, h45_3     , times zinc was given    
women, h45_4     , times zinc was given    
women, h45_5     , times zinc was given    
women, h45_6     , times zinc was given    
women, h46a_1    , place first sought treatment dor fever  
women, h46a_2    , place first sought treatment dor fever  
women, h46a_3    , place first sought treatment dor fever  
women, h46a_4    , place first sought treatment dor fever  
women, h46a_5    , place first sought treatment dor fever  
women, h46a_6    , place first sought treatment dor fever  
women, h46b_1    , days after fever sought advice or treatment 
women, h46b_2    , days after fever sought advice or treatment 
women, h46b_3    , days after fever sought advice or treatment 
women, h46b_4    , days after fever sought advice or treatment 
women, h46b_5    , days after fever sought advice or treatment 
women, h46b_6    , days after fever sought advice or treatment 
women, hwidx_1   , index to birth history  
women, hwidx_2   , index to birth history  
women, hwidx_3   , index to birth history  
women, hwidx_4   , index to birth history  
women, hwidx_5   , index to birth history  
women, hwidx_6   , index to birth history  
women, hw1_1     , age in months   
women, hw1_2     , age in months   
women, hw1_3     , age in months   
women, hw1_4     , age in months   
women, hw1_5     , age in months   
women, hw1_6     , age in months   
women, hw2_1     , weight in kilograms (1 dec.)    
women, hw2_2     , weight in kilograms (1 dec.)    
women, hw2_3     , weight in kilograms (1 dec.)    
women, hw2_4     , weight in kilograms (1 dec.)    
women, hw2_5     , weight in kilograms (1 dec.)    
women, hw2_6     , weight in kilograms (1 dec.)    
women, hw3_1     , height in centimeters (1 dec.)  
women, hw3_2     , height in centimeters (1 dec.)  
women, hw3_3     , height in centimeters (1 dec.)  
women, hw3_4     , height in centimeters (1 dec.)  
women, hw3_5     , height in centimeters (1 dec.)  
women, hw3_6     , height in centimeters (1 dec.)  
women, hw4_1     , ht/a percentile 
women, hw4_2     , ht/a percentile 
women, hw4_3     , ht/a percentile 
women, hw4_4     , ht/a percentile 
women, hw4_5     , ht/a percentile 
women, hw4_6     , ht/a percentile 
women, hw5_1     , ht/a standard deviations    
women, hw5_2     , ht/a standard deviations    
women, hw5_3     , ht/a standard deviations    
women, hw5_4     , ht/a standard deviations    
women, hw5_5     , ht/a standard deviations    
women, hw5_6     , ht/a standard deviations    
women, hw6_1     , ht/a percent of ref. median 
women, hw6_2     , ht/a percent of ref. median 
women, hw6_3     , ht/a percent of ref. median 
women, hw6_4     , ht/a percent of ref. median 
women, hw6_5     , ht/a percent of ref. median 
women, hw6_6     , ht/a percent of ref. median 
women, hw7_1     , wt/a percentile 
women, hw7_2     , wt/a percentile 
women, hw7_3     , wt/a percentile 
women, hw7_4     , wt/a percentile 
women, hw7_5     , wt/a percentile 
women, hw7_6     , wt/a percentile 
women, hw8_1     , wt/a standard deviations    
women, hw8_2     , wt/a standard deviations    
women, hw8_3     , wt/a standard deviations    
women, hw8_4     , wt/a standard deviations    
women, hw8_5     , wt/a standard deviations    
women, hw8_6     , wt/a standard deviations    
women, hw9_1     , wt/a percent of ref. median 
women, hw9_2     , wt/a percent of ref. median 
women, hw9_3     , wt/a percent of ref. median 
women, hw9_4     , wt/a percent of ref. median 
women, hw9_5     , wt/a percent of ref. median 
women, hw9_6     , wt/a percent of ref. median 
women, hw10_1    , wt/ht percentile    
women, hw10_2    , wt/ht percentile    
women, hw10_3    , wt/ht percentile    
women, hw10_4    , wt/ht percentile    
women, hw10_5    , wt/ht percentile    
women, hw10_6    , wt/ht percentile    
women, hw11_1    , wt/ht standard deviations   
women, hw11_2    , wt/ht standard deviations   
women, hw11_3    , wt/ht standard deviations   
women, hw11_4    , wt/ht standard deviations   
women, hw11_5    , wt/ht standard deviations   
women, hw11_6    , wt/ht standard deviations   
women, hw12_1    , wt/ht percent of ref. median    
women, hw12_2    , wt/ht percent of ref. median    
women, hw12_3    , wt/ht percent of ref. median    
women, hw12_4    , wt/ht percent of ref. median    
women, hw12_5    , wt/ht percent of ref. median    
women, hw12_6    , wt/ht percent of ref. median    
women, hw13_1    , reason not measured 
women, hw13_2    , reason not measured 
women, hw13_3    , reason not measured 
women, hw13_4    , reason not measured 
women, hw13_5    , reason not measured 
women, hw13_6    , reason not measured 
women, hw15_1    , height: lying or standing   
women, hw15_2    , height: lying or standing   
women, hw15_3    , height: lying or standing   
women, hw15_4    , height: lying or standing   
women, hw15_5    , height: lying or standing   
women, hw15_6    , height: lying or standing   
women, hw16_1    , day of birth of child   
women, hw16_2    , day of birth of child   
women, hw16_3    , day of birth of child   
women, hw16_4    , day of birth of child   
women, hw16_5    , day of birth of child   
women, hw16_6    , day of birth of child   
women, hw17_1    , date measured (day) 
women, hw17_2    , date measured (day) 
women, hw17_3    , date measured (day) 
women, hw17_4    , date measured (day) 
women, hw17_5    , date measured (day) 
women, hw17_6    , date measured (day) 
women, hw18_1    , date measured (month)   
women, hw18_2    , date measured (month)   
women, hw18_3    , date measured (month)   
women, hw18_4    , date measured (month)   
women, hw18_5    , date measured (month)   
women, hw18_6    , date measured (month)   
women, hw19_1    , date measured (year)    
women, hw19_2    , date measured (year)    
women, hw19_3    , date measured (year)    
women, hw19_4    , date measured (year)    
women, hw19_5    , date measured (year)    
women, hw19_6    , date measured (year)    
women, hw51_1    , line no. of parent/caretaker    
women, hw51_2    , line no. of parent/caretaker    
women, hw51_3    , line no. of parent/caretaker    
women, hw51_4    , line no. of parent/caretaker    
women, hw51_5    , line no. of parent/caretaker    
women, hw51_6    , line no. of parent/caretaker    
women, hw52_1    , read consent statement  
women, hw52_2    , read consent statement  
women, hw52_3    , read consent statement  
women, hw52_4    , read consent statement  
women, hw52_5    , read consent statement  
